PARK NUMBER,PARK NAME,STREET ADDRESS,ZIP,ACRES,WARD,PARK CLASS,LABEL,WHEELCHAIR ACCESSIBLE BALL FIELDS,ALFRED CALDWELL LILY POND,ARCHERY RANGE,ARTIFICIAL TURF FIELDS,BAND SHELL,BASEBALL BATTING CAGES,BASKETBALL BACKBOARDS,BASKETBALL COURTS,BEACH,BOAT LAUNCH (MOTORIZED),BOAT LAUNCH (NON-MOTORIZED),BOAT SLIPS,BOCCE COURT,BOWLING GREEN,CASTING AREA,CHESS PAVILLION,FOOTBALL SOCCER COMBO,COMMUNITY GARDEN,CONSERVATORY,CULTURAL CENTER,DOG-FRIENDLY,FITNESS CENTER,FITNESS COURSES,GALLERY,GARDEN,GOLF COURSE,GOLF DRIVING RANGE,GOLF PUTTING GREENS,GYMNASIUM,GYMNASTIC CENTERS,HANDBALL/RAQUETBALL COURT,HANDBALL,HORSESHOE COURTS,ICE SKATING,POOL INDOOR,BASEBALL JR/SOFTBALL/T-BALL,MOUNTAIN BIKE TRAIL,NATURE CENTER,POOL OUTDOOR,PAVILLION,ZOO,PLAYGROUND,PLAYGROUND PARK,ROWING CLUB,VOLLEYBALL,SENIOR CENTER,SHUFFLEBOARD,SKATE PARK,SLED HILL,SPORT ROLLER COURTS,SPRAY FEATURE,BASEBALL SR,TENNIS COURTS,TRACK,VOLLEYBALL SAND,WATER PLAYGROUND,WATER SLIDE,BOXING CENTER,WETLAND AREA,LAGOON,CAROUSEL,CROQUET,GOLF COURSE MINIATURE,MODEL TRAIN DISPLAY,MODEL YACHT BASIN,CRICKET FIELD,LOCATION,LATITUDE,LONGITUDE,NORM ACRES
205,SHERIDAN (PHILIP HENRY),910 S ABERDEEN ST,60607.0,3.91,1,COMMUNITY PARK,Sheridan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,"910 S ABERDEEN ST60607
(41.870174792942706, -87.65429131970551)",41.8701748,-87.6542913,1.977372
215,ARRIGO (VICTOR),1250 W LEXINGTON ST,60607.0,6.45,1,COMMUNITY PARK,Arrigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1250 W LEXINGTON ST60607
(41.87230218040179, -87.65892259187221)",41.8723022,-87.6589226,2.539685
514,PARK NO. 514,1434 N MONTICELLO AVE,60651.0,0.68,26,PASSIVE PARK,Park No. 514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1434 N MONTICELLO AVE60651
(41.906928576116165, -87.71794964733436)",41.9069286,-87.7179496,0.8246211
511,WARD (A. MONTGOMERY),630 N KINGSBURY AVE,60610.0,2.89,0,UNIMPROVED PARK,Montgomery Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"630 N KINGSBURY AVE60610
(41.90442000000013, -87.63700999999998)",41.90442,-87.63701,1.7
1200,CONNORS (WILLIAM),871 N WABASH AVE,60611.0,0.2,42,PASSIVE PARK,Connors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"871 N WABASH AVE60611
(41.898620595805355, -87.6268015693875)",41.8986206,-87.6268016,0.4472136
354,RAILROAD JUNCTION,7334 S MARYLAND AVE,60619.0,0.23,6,MINI-PARK,Railroad Junction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7334 S MARYLAND AVE60619
(41.76159692979972, -87.60429085094485)",41.7615969,-87.6042909,0.4795832
228,HORNER (HENRY),2741 W MONTROSE AVE,60618.0,54.84,40,REGIONAL PARK,Horner,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"2741 W MONTROSE AVE60618
(41.96121642252109, -87.69763588713187)",41.9612164,-87.6976359,7.4054034
231,ROSENBLUM (J. LESLIE),2000 E 75TH ST,60649.0,10.84,8,COMMUNITY PARK,Rosenblum,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2000 E 75TH ST60649
(41.75886982938738, -87.57574285846698)",41.7588698,-87.5757429,3.2924155
14,DAVIS (DR. NATHAN) SQUARE,4430 S MARSHFIELD AVE,60609.0,8.13,12,COMMUNITY PARK,Davis (Nathan) Square,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4430 S MARSHFIELD AVE60609
(41.81348537013874, -87.66638793017678)",41.8134854,-87.6663879,2.8513155
272,SMITH (WENDELL),9912 S PRINCETON AVE,60628.0,4.72,21,NEIGHBORHOOD PARK,Smith (Wendell),0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9912 S PRINCETON AVE60628
(41.71392351300701, -87.63095373434795)",41.7139235,-87.6309537,2.1725561
520,PARK NO. 520,916 N HONORE ST,60622.0,0.14,32,MINI-PARK,Park No. 520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"916 N HONORE ST60622
(41.89836366935208, -87.67345419695044)",41.8983637,-87.6734542,0.3741657
494,WASHINGTON (HAROLD),5200 S HYDE PARK BLVD,60615.0,12.97,4,NEIGHBORHOOD PARK,Washington (Harold),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,"5200 S HYDE PARK BLVD60615
(41.801045614422165, -87.58465923203076)",41.8010456,-87.5846592,3.6013886
105,GOUDY (WILLIAM) SQUARE,1255 N ASTOR ST,60610.0,0.46,42,MINI-PARK,Goudy Square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1255 N ASTOR ST60610
(41.90530132218354, -87.62708803757549)",41.9053013,-87.627088,0.678233
1004,BRADLEY (JOSEPHINE),9729 S YATES AVE,60617.0,4.07,10,NEIGHBORHOOD PARK,Bradley,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"9729 S YATES AVE60617
(41.718412888271324, -87.56457023147516)",41.7184129,-87.5645702,2.0174241
167,CHIPPEWA,6758 N SACRAMENTO AVE,60645.0,2.78,50,NEIGHBORHOOD PARK,Chippewa,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6758 N SACRAMENTO AVE60645
(42.00400392568023, -87.70465195350572)",42.0040039,-87.704652,1.6673332
446,LAMB (HAROLD),1400 W 109TH ST,60643.0,0.97,34,NEIGHBORHOOD PARK,Lamb,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1400 W 109TH ST60643
(41.69586445812372, -87.65709249434097)",41.6958645,-87.6570925,0.9848858
453,MIAMI,2754 S TRUMBULL AVE,60623.0,0.14,22,MINI-PARK,Miami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2754 S TRUMBULL AVE60623
(41.841600260194724, -87.71111278064987)",41.8416003,-87.7111128,0.3741657
166,POTTAWATTOMIE,7340 N ROGERS AVE,60626.0,8.79,49,COMMUNITY PARK,Pottawattomie,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"7340 N ROGERS AVE60626
(42.014485477971654, -87.6787052507677)",42.0144855,-87.6787053,2.9647934
492,ARMSTRONG (LILLIAN HARDIN),4433 S ST LAWRENCE,60653.0,8.6,4,COMMUNITY PARK,Armstrong,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4433 S ST LAWRENCE60653
(41.81393162857975, -87.61145257495754)",41.8139316,-87.6114526,2.9325757
268,DURKIN (MARTIN),8441 S KOLIN AVE,60652.0,12.8,18,COMMUNITY PARK,Durkin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8441 S KOLIN AVE60652
(41.73944590077046, -87.73000671682766)",41.7394459,-87.7300067,3.5777088
556,PARK NO. 556,2529 W LOGAN BLVD,60647.0,0.5,35,UNIMPROVED PARK,Park No. 556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2529 W LOGAN BLVD60647
(41.928184596819825, -87.69137597281315)",41.9281846,-87.691376,0.7071068
42,KIWANIS,3315 W CARMEN AVE,60625.0,1.55,39,PASSIVE PARK,Kiwanis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3315 W CARMEN AVE60625
(41.973833910592134, -87.7119903385993)",41.9738339,-87.7119903,1.24499
211,SKINNER (MARK),1331 W  MONROE ST,60606.0,7.32,27,COMMUNITY PARK,Skinner,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1331 W MONROE ST60606
(41.881730000000005, -87.63661000000002)",41.88173,-87.63661,2.7055499
440,LUNA,5558 S GREEN ST,60621.0,0.16,16,MINI-PARK,Luna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5558 S GREEN ST60621
(41.79305566233033, -87.64642275942403)",41.7930557,-87.6464228,0.4
365,BAULER (MATHIAS),517 W WISCONSIN ST,60614.0,0.64,43,NEIGHBORHOOD PARK,Bauler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"517 W WISCONSIN ST60614
(41.91640320580103, -87.64189713681426)",41.9164032,-87.6418971,0.8
1077,LANGDON (MARY MARGARET),1754 W ALBION AVE,60626.0,0.34,40,MINI-PARK,Langdon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1754 W ALBION AVE60626
(42.0017003204525, -87.67418516969529)",42.0017003,-87.6741852,0.5830952
132,GREENBAUM (HENRY),1729 N KILDARE AVE,60639.0,1.65,30,NEIGHBORHOOD PARK,Greenbaum,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1729 N KILDARE AVE60639
(41.912226924319704, -87.73363773298594)",41.9122269,-87.7336377,1.2845233
227,SENN (NICHOLAS),5887 N RIDGE AVE,60660.0,8.13,48,COMMUNITY PARK,Senn,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"5887 N RIDGE AVE60660
(41.98895978601249, -87.66866128477935)",41.9889598,-87.6686613,2.8513155
487,BRONCHO BILLY,4437 N MAGNOLIA AVE,60640.0,0.2,46,MINI-PARK,Broncho Billy,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4437 N MAGNOLIA AVE60640
(41.9623905332709, -87.66084729554854)",41.9623905,-87.6608473,0.4472136
531,PALMISANO (HENRY),2850 S HALSTED ST,60608.0,26.6,11,COMMUNITY PARK,Palmisano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"2850 S HALSTED ST60608
(41.8425511324398, -87.64646224645044)",41.8425511,-87.6464622,5.1575188
1051,MORAN (TERRANCE),5727 S RACINE AVE,60621.0,1.71,16,NEIGHBORHOOD PARK,Moran,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5727 S RACINE AVE60621
(41.776039999999966, -87.63983999999999)",41.77604,-87.63984,1.3076697
80,ATHLETIC FIELD,3546 W ADDISON ST,60618.0,3.87,35,NEIGHBORHOOD PARK,Athletic Field,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"3546 W ADDISON ST60618
(41.94658165070525, -87.71667626407998)",41.9465817,-87.7166763,1.9672316
140,PLEASANT POINT,6813 W IMLAY ST,60631.0,1.89,41,NEIGHBORHOOD PARK,Pleasant Point,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6813 W IMLAY ST60631
(41.998714681026634, -87.79744009353237)",41.9987147,-87.7974401,1.3747727
1151,SUMMERDALE,7262 W SUMMERDALE AVE,60656.0,0.27,41,MINI-PARK,Summerdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7262 W SUMMERDALE AVE60656
(41.977621783253085, -87.80860081880333)",41.9776218,-87.8086008,0.5196152
230,PIOTROWSKI (LILLIAN),4200 W 31ST ST,60623.0,22.93,22,REGIONAL PARK,Piotrowski,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,"4200 W 31ST ST60623
(41.83689532007749, -87.72922973800664)",41.8368953,-87.7292297,4.788528
1121,HUMBERT (JAMES),632 W 31ST ST,60616.0,0.35,11,MINI-PARK,Humbert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"632 W 31ST ST60616
(41.838154401724914, -87.6426861386936)",41.8381544,-87.6426861,0.591608
497,STARR (ELLEN GATES),2306 W MAYPOLE AVE,60612.0,2.0,27,NEIGHBORHOOD PARK,Starr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2306 W MAYPOLE AVE60612
(41.88392882481387, -87.6855441921161)",41.8839288,-87.6855442,1.4142136
308,LINDEN,1139 N PULASKI RD,60651.0,0.5,31,NEIGHBORHOOD PARK,Linden,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1139 N PULASKI RD60651
(41.901548651261926, -87.72617931605436)",41.9015487,-87.7261793,0.7071068
257,WILDWOOD,6950 N HIAWATHA AVE,60646.0,9.22,41,COMMUNITY PARK,Wildwood,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"6950 N HIAWATHA AVE60646
(42.00721071322317, -87.77808245617607)",42.0072107,-87.7780825,3.0364453
534,PARK NO. 534,1300 S ST LOUIS AVE,60623.0,3.17,24,NEIGHBORHOOD PARK,Park No. 534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1300 S ST LOUIS AVE60623
(41.86406212882867, -87.71297097741018)",41.8640621,-87.712971,1.7804494
1213,ELLIS (SAMUEL),600 E 37TH ST,60653.0,9.86,2,COMMUNITY PARK,Ellis,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"600 E 37TH ST60653
(41.827592483723315, -87.61155399897748)",41.8275925,-87.611554,3.1400637
1093,DEGEORGE (BERNICE),4905 W WABANSIA AVE,60639.0,0.29,30,MINI-PARK,Degeorge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4905 W WABANSIA AVE60639
(41.91135581463479, -87.74939985175902)",41.9113558,-87.7493999,0.5385165
366,DEJULIO (ANTHONY),6056 N LANDERS AVE,60646.0,0.67,39,NEIGHBORHOOD PARK,Dejulio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6056 N LANDERS AVE60646
(41.991888326652195, -87.75247013906693)",41.9918883,-87.7524701,0.8185353
557,PARK NO. 557,7211-7355 N KEDZIE AVE,60645.0,2.01,50,PASSIVE PARK,Park No. 557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7211-7355 N KEDZIE AVE60645
(42.00825000000003, -87.69558)",42.00825,-87.69558,1.4177447
481,TOM (PING) MEML.,300 W 18TH ST,60616.0,17.36,1,PASSIVE PARK,Ping Tom Memorial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"300 W 18TH ST60616
(41.85777542854532, -87.63451185843203)",41.8577754,-87.6345119,4.1665333
517,PARK NO. 517,5914-5924 N SHERIDAN RD,60660.0,0.52,48,PASSIVE PARK,Park No. 517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5914-5924 N SHERIDAN RD60660
(41.99167000000011, -87.6678)",41.99167,-87.6678,0.7211103
325,HOLLY,4052 S ELLIS AVE,60653.0,0.41,4,MINI-PARK,Holly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4052 S ELLIS AVE60653
(41.820911039768966, -87.60321300554837)",41.820911,-87.603213,0.6403124
1012,O'HALLAREN (BERNARD),8335 S HONORE ST,60620.0,8.2,18,COMMUNITY PARK,O'Hallaren (Bernard),0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"8335 S HONORE ST60620
(41.74361067160154, -87.66925588680479)",41.7436107,-87.6692559,2.8635642
504,MANDRAKE (HENRY BROWN),900 E PERSHING RD.,60653.0,9.31,4,COMMUNITY PARK,Mandrake,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"900 E PERSHING RD.60653
(41.82435636976093, -87.60512717223385)",41.8243564,-87.6051272,3.0512293
1010,KENWOOD COMM.,1330 E 50TH ST,60615.0,9.46,4,COMMUNITY PARK,Kenwood Comm.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"1330 E 50TH ST60615
(41.80425749043362, -87.59437365881377)",41.8042575,-87.5943737,3.0757113
1248,HARTIGAN (DAVID) BEACH,1040 W ALBION AVE,60626.0,2.16,49,NEIGHBORHOOD PARK,Hartigan Beach,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1040 W ALBION AVE60626
(42.00256811288705, -87.65783297330148)",42.0025681,-87.657833,1.4696938
207,AUSTIN TOWN HALL,5610 W LAKE ST,60644.0,3.21,29,COMMUNITY PARK,Austin Town Hall,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5610 W LAKE ST60644
(41.88779348438025, -87.76546739486766)",41.8877935,-87.7654674,1.7916473
240,ROGERS (PHILLIP),7345 N WASHTENAW AVE,60645.0,25.82,50,REGIONAL PARK,Rogers (Phillip),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"7345 N WASHTENAW AVE60645
(42.01502331891614, -87.69722502596593)",42.0150233,-87.697225,5.0813384
41,FIELD (EUGENE),5100 N RIDGEWAY AVE,60625.0,15.78,39,COMMUNITY PARK,Field,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,"5100 N RIDGEWAY AVE60625
(41.97296093636328, -87.72208214625773)",41.9729609,-87.7220821,3.9724048
